,Customer,Spare/Rental/New Build,Part Number,Description,Sell Price,Contract,Item,Currency,Project/Section,Alternative Part Number,Valve
1077,Repsol,New Build,D130048-2,Valve 'Manual Assy,25746,TLM 1719,,GBP,,,
1078,Repsol,New Build,D130048-1,Valve Manual Assly,25746,TLM 1719,,GBP,,,
1079,Repsol,New Build,D130058-1,Valve assy c/w HAS,37716,TLM 1719,,GBP,,,
1080,Repsol,New Build,D130057-1,Valve assy c/w PA16,38902,TLM 1719,,GBP,,,
1081,Repsol,New Build,D130110-1,Valve Manual Assy,11989,TLM 1719,,GBP,,,
1082,Repsol,New Build,D70058-1,Cross,16035,TLM 1719,,GBP,,,
1083,Repsol,New Build,A71725-2,Tubing Bonnet,14885,TLM 1719,,GBP,,,
1084,Repsol,New Build,157735,Lubricator Adapter,10605,TLM 1719,,GBP,,,
1085,Repsol,New Build,46136G,A Section Complete,14044,TLM 1719,,GBP,,,
1086,Repsol,New Build,A22991G,B Section Complete,30378,TLM 1719,,GBP,,,
1087,Repsol,New Build,A22995G,C Section Complete,72817,TLM 1719,,GBP,,,
1088,Repsol,New Build,A136456,E Section Complete,36365,TLM 1719,,GBP,,,
1089,Repsol,New Build,A131291-1,Valve c/w RHA48,29741,TLM 1719,,GBP,,,
1090,Repsol,New Build,A40907G,Valve Manual Assy,18815,TLM 1719,,GBP,,,
1091,Repsol,New Build,168504,Valve Manual Assy,8370,TLM 1719,,GBP,,,
1092,Repsol,New Build,A40905G,Actuator,13675,TLM 1719,,GBP,,,
1093,Repsol,New Build,40912,Actuator,11629,TLM 1719,,GBP,,,
1094,Repsol,New Build,A131291-2,Actuator,13029,TLM 1719,,GBP,,,
1095,Repsol,New Build,A132445-2,Xmas Tree,197458,TLM 1719,,GBP,,,
1096,Repsol,New Build,H134004-2,Valve Manual Assembly,29333,TLM 1719,,GBP,,,
1097,Repsol,New Build,H134005-1,Valve assy c/w RHA60,38287,TLM 1719,,GBP,,,
1098,Repsol,New Build,H134007-1,Valve Manual Assembly,11025,TLM 1719,,GBP,,,
1099,Repsol,New Build,H134006-1,Valve assy c/w RH.435,19890,TLM 1719,,GBP,,,
1100,Repsol,New Build,H133925-1,RHA 35 Actuator,9232,TLM 1719,,GBP,,,
1101,Repsol,New Build,H133925-2,RHA 60 Actuator,10705,TLM 1719,,GBP,,,
1102,Repsol,New Build,A132446-1,Lubricator Adapter,15175,TLM 1719,,GBP,,,
1103,Repsol,New Build,A71356-1,Lower Multi-Bowl Assy,27720,TLM 1719,,GBP,,,
1104,Repsol,New Build,A71358-1,Upper Ivlulti-Bowl assy,32943,TLM 1719,,GBP,,,
1105,Repsol,New Build,A71860-1,Tubing Head Adapter,23345,TLM 1719,,GBP,,,
1106,Repsol,New Build,A71963-1,Tubing Hanger,391.52,TLM 1719,,GBP,,,
1107,Repsol,New Build,A71963-2,Tubing Hanger,13018,TLM 1719,,GBP,,,
1108,Repsol,New Build,A71971-2,Tubing Hanger Running Tool,9130,TLM 1719,,GBP,,,
1109,Repsol,New Build,A71972-1,Tubing Hanger Retrieving Tool,6905,TLM 1719,,GBP,,,
1110,Repsol,New Build,A72109-1,Communication Collar,7540,TLM 1719,,GBP,,,
1111,Repsol,New Build,A72043-1,BOP pack-off Adapter,6210,TLM 1719,,GBP,,,
1112,Repsol,New Build,D70713-1,"10-3/4"" Casing Hanger",9959,TLM 1719,,GBP,,,
1113,Repsol,New Build,A71957-1,"13-3/8"" Slip Type Casing Hanger",7822,TLM 1719,,GBP,,,
1114,Repsol,New Build,D70710-1,13-3/8 Nlandrel Casing Hanger,11590,TLM 1719,,GBP,,,
1115,Repsol,New Build,A71958-1,"13-3/8"" Pack-off Assembly",8180,TLM 1719,,GBP,,,
